ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P142_1,P142_2,P142_3,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2023,21,PUNO,07,LAMPA,03,CALAPUJA,08093,10,10,1,2,210741003,18.0477161407471,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,03,CALAPUJA,08093,11,11,1,2,210741003,22.0692081451416,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,03,CALAPUJA,08093,12,12,1,2,210741003,30.29372215271,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08094,01,01,1,2,210942002,1.87179780006409,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08094,02,02,1,2,210942002,3.09732794761658,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08094,03,03,1,2,210942002,13.0800848007202,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08094,04,04,1,2,210942002,.852383494377136,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08094,05,05,1,2,210942002,1.30335628986359,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08094,06,06,1,2,210942002,.224403128027916,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08094,07,07,1,2,210942002,5.38498735427856,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08094,08,08,1,2,210942002,1.49568688869476,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08095,01,01,1,2,210242001,4.43216133117676,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08095,02,02,1,2,210242001,3.00974345207214,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,09,MOHO,01,MOHO,08096,01,01,1,2,210953001,2.07224082946777,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,09,MOHO,01,MOHO,08097,01,01,1,2,210952001,2.82929491996765,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,1,0,0,0,0,0, 
2023,21,PUNO,09,MOHO,01,MOHO,08097,02,02,1,2,210952001,7.32998323440552,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08097,03,03,1,2,210952001,7.12002611160278,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08097,04,04,1,2,210952001,3.84278678894043,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,03,CALAPUJA,08098,01,01,1,2,210741001,5.64969635009766,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,07,LAMPA,03,CALAPUJA,08098,02,02,1,2,210741001,4.55288314819336,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08099,01,01,1,2,210952002,7.51721906661987,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08100,01,01,1,2,210954001,5.02630472183228,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08101,01,01,1,2,210241003,24.484037399292,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08101,02,02,1,2,210241003,59.5810203552246,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08101,03,03,1,2,210241003,122.820014953613,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08101,04,04,1,2,210241003,50.0158309936523,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08101,05,05,1,2,210241003,22.1864681243896,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08101,06,06,1,2,210241003,1.33747112751007,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08101,07,07,1,2,210241003,.673212349414825,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08101,08,08,1,2,210241003,25.0513477325439,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08101,09,09,1,2,210241003,8.16561508178711,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,1,0,0,0, 
2023,21,PUNO,07,LAMPA,01,LAMPA,08102,01,01,1,2,210743003,84.5129318237305,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08102,02,02,1,2,210743003,71.1574783325195,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08103,01,01,1,2,210241003,41.5438385009766,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08103,02,02,1,2,210241003,8.67489433288574,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08103,03,03,1,2,210241003,45.3311729431152,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08103,04,04,1,2,210241003,31.7070369720459,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08103,05,05,1,2,210241003,59.9354934692383,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08103,06,06,1,2,210241003,31.9999885559082,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08103,07,07,1,2,210241003,187.164077758789,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08103,08,08,1,2,210241003,22.0925312042236,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08103,09,09,1,2,210241003,234.005706787109,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08104,01,01,1,2,210953002,6.95946931838989,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08104,02,02,1,2,210953002,26.5858249664307,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08104,03,03,1,2,210953002,6.64994478225708,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08104,04,04,1,2,210953002,7.76158380508423,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,07,LAMPA,01,LAMPA,08105,01,01,1,2,210744002,42.0629539489746,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,1,0,0,0, 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08106,01,01,1,2,210954003,105.868896484375,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08107,01,01,1,2,210241003,8.69320106506348,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08107,02,02,1,2,210241003,31.9338569641113,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08107,03,03,1,2,210241003,75.5059051513672,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08107,04,04,1,2,210241003,58.0846710205078,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,1,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08107,05,05,1,2,210241003,45.4539794921875,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08107,06,06,1,2,210241003,51.6203536987305,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,05,CAMINACA,08107,07,07,1,2,210241003,.762112438678741,1,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,01,01,1,2,210641004,22.6489143371582,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,02,02,1,2,210641004,8.19634246826172,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,03,03,1,2,210641004,15.4221839904785,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,04,04,1,2,210641004,3.57409501075745,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,05,05,1,2,210641004,2.04165649414063,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,06,06,1,2,210641004,2.95199203491211,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,07,07,1,2,210641004,3.76975107192993,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,08,08,1,2,210641004,5.64048147201538,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,09,09,1,2,210641004,14.6632308959961,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,10,10,1,2,210641004,6.64083909988403,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,1,0,0,0, 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,11,11,1,2,210641004,10.7700843811035,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,07,TARACO,08109,12,12,1,2,210641004,11.6614141464233,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08110,01,01,1,2,210753003,3.05753779411316,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,07,LAMPA,01,LAMPA,08110,02,02,1,2,210753003,47.1278419494629,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08110,03,03,1,2,210753003,17.045072555542,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08110,04,04,1,2,210753003,16.5511722564697,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08110,05,05,1,2,210753003,7.43776512145996,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08111,01,01,1,2,210743001,.471755772829056,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08111,02,02,1,2,210743001,.274793446063995,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08111,03,03,1,2,210743001,.225711286067963,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08112,01,01,1,2,210943002,98.7794418334961,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08112,02,02,1,2,210943002,104.424499511719,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08112,03,03,1,2,210943002,95.1041717529297,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08113,01,01,1,2,210944003,.271143466234207,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08113,02,02,1,2,210944003,21.7083930969238,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08114,01,01,1,2,210942003,1585.97607421875,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08114,02,02,1,2,210942003,7394.7314453125,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08114,03,03,1,2,210942003,2253.9951171875,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08114,04,04,1,2,210942003,602.018371582031,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,09,MOHO,01,MOHO,08114,05,05,1,2,210942003,3864.1796875,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,1,0,0,0,0,0, 
2023,21,PUNO,09,MOHO,01,MOHO,08114,06,06,1,2,210942003,18259.419921875,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,1,0,0,0, 
2023,21,PUNO,09,MOHO,01,MOHO,08114,07,07,1,2,210942003,25615.791015625,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08114,08,08,1,2,210942003,1538.75671386719,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08114,09,09,1,2,210942003,804.819702148438,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08115,01,01,1,2,210742003,11.9148101806641,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08115,02,02,1,2,210742003,66.9325866699219,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08115,03,03,1,2,210742003,235.900604248047,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,09,MOHO,03,HUAYRAPATA,08116,01,01,1,2,210944005,1.33657944202423,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08117,01,01,1,2,210241003,50.7617454528809,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,10,SAMAN,08117,02,02,1,2,210241003,623.233459472656,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08118,01,01,1,2,210953003,69.4885711669922,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08118,02,02,1,2,210953003,119.728210449219,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08119,01,01,1,2,210742001,27.0840759277344,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08119,02,02,1,2,210742001,25.4342861175537,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,07,PARATIA,08120,01,01,1,2,210764003,.836719989776611,1,0,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,07,PARATIA,08120,02,02,1,2,210764003,.998846530914307,1,0,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,07,PARATIA,08120,03,03,1,2,210764003,6.01323890686035,1,0,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08121,01,01,1,2,210942001,116.938598632813,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08121,02,02,1,2,210942001,19.539005279541,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08121,03,03,1,2,210942001,14.1681709289551,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08121,04,04,1,2,210942001,14.996693611145,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08121,05,05,1,2,210942001,125.710227966309,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08121,06,06,1,2,210942001,9.97660446166992,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08122,01,01,1,2,211153003,25.2593650817871,1,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08123,01,01,1,2,211143003,332.867950439453,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08123,02,02,1,2,211143003,13.9895315170288,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08124,01,01,1,2,211152003,1.48837339878082,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08124,02,02,1,2,211152003,.268584340810776,1,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,11,SAN ROMAN,05,SAN MIGUEL,08125,01,01,1,2,211143003,230.012054443359,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,11,SAN ROMAN,05,SAN MIGUEL,08125,02,02,1,2,211143003,29.5880069732666,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08126,01,01,1,2,210943003,779.096435546875,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08127,01,01,1,2,211154004,131.953140258789,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08127,02,02,1,2,211154004,46.1629638671875,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08127,03,03,1,2,211154004,134.660003662109,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08127,04,04,1,2,211154004,46.4099884033203,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08127,05,05,1,2,211154004,9.31421184539795,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08127,06,06,1,2,211154004,30.0684452056885,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08128,01,01,1,2,211142002,130.434112548828,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08129,01,01,1,2,211144001,.525091707706451,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,11,SAN ROMAN,01,JULIACA,08129,02,02,1,2,211144001,.123769901692867,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08130,01,01,1,2,210743002,13.2416000366211,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,01,LAMPA,08130,02,02,1,2,210743002,8.50872898101807,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08131,01,01,1,2,210952003,82.5025253295898,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08131,02,02,1,2,210952003,229.232543945313,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08131,03,03,1,2,210952003,35.8857917785645,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08131,04,04,1,2,210952003,58.6561660766602,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,09,MOHO,01,MOHO,08131,05,05,1,2,210952003,268.830535888672,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,09,SANTA LUCIA,08132,01,01,1,2,210764006,.10155538469553,1,0,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
