ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,12,12,1,2,211341003,93.4785079956055,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,13,13,1,2,211341003,96.8460311889648,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,14,14,1,2,211341003,65.269660949707,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,01,01,1,2,211341003,39.7114105224609,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,02,02,1,2,211341003,251.414031982422,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,03,03,1,2,211341003,463.508239746094,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,04,04,1,2,211341003,7.20247268676758,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,05,05,1,2,211341003,.0148096056655049,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10902,01,01,1,2,211341001,371.250427246094,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10902,02,02,1,2,211341001,3.02129459381104,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10902,03,03,1,2,211341001,96.3916625976563,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,01,01,1,2,211341003,59.1298408508301,1, ,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,02,02,1,2,211341003,88.6215209960938,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,03,03,1,2,211341003,548.710632324219,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,04,04,1,2,211341003,60.0811767578125,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,05,05,1,2,211341003,15.2351655960083,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10904,01,01,1,2,211353002,.958819270133972,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,01,01,1,2,211343002,12.8445777893066,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,02,02,1,2,211343002,8.64675140380859,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,03,03,1,2,211343002,7.68014669418335,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,04,04,1,2,211343002,5.06050109863281,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,05,05,1,2,211343002,48.5333557128906,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,06,06,1,2,211343002,7.16646814346313,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10906,01,01,1,3,211283002,13.5167379379272,1, ,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10907,01,01,1,3,211272004,20.8656005859375,1, ,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10908,01,01,1,3,211272003,103.776954650879,1, ,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10909,01,01,1,3,211282002,19.5179080963135,1, ,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10910,01,01,1,3,211272003,138.132522583008,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10910,02,02,1,3,211272003,48.7608337402344,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10911,01,01,1,3,211283003,1.544114112854,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10911,02,02,1,3,211283003,4.22960519790649,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10912,01,01,1,3,211284002,163.966003417969,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10913,01,01,1,3,211273004,21.4583492279053,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10913,02,02,1,3,211273004,8.2960958480835,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10914,01,01,1,3,211282003,31.6005725860596,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10914,02,02,1,3,211282003,4.6913800239563,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10915,01,01,1,3,211272002,741.390991210938,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10916,01,01,1,3,211273002,253.338195800781,1, ,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,10917,01,01,1,3,211273003,4.70088768005371,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,10917,02,02,1,3,211273003,10.0893325805664,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,12,SANDIA,06,QUIACA,10918,01,01,1,2,211252002,8.61281871795654,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,06,QUIACA,10919,01,01,1,2,211243002,304.616760253906,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,06,QUIACA,10919,02,02,1,2,211243002,276.601501464844,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,05,PHARA,10920,01,01,1,2,211244002,40.3625869750977,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,05,PHARA,10920,02,02,1,2,211244002,6.54492568969727,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,05,PHARA,10920,03,03,1,2,211244002,172.023254394531,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,04,PATAMBUCO,10921,01,01,1,2,211242002,40.562873840332,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,04,PATAMBUCO,10922,01,01,1,2,211254002,77.4058837890625,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,04,PATAMBUCO,10922,02,02,1,2,211254002,12.1822490692139,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,02,CUYOCUYO,10923,01,01,1,2,211253002,20.7630481719971,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,01,SANDIA,10924,01,01,1,2,211233002,100.562316894531,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,01,SANDIA,10925,01,01,1,2,211232002,373.741302490234,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,12,SANDIA,01,SANDIA,10925,02,02,1,2,211232002,35.9399719238281,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,05,SAN MIGUEL,10926,01,01,1,2,211143003,13.2542324066162,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,05,SAN MIGUEL,10926,02,02,1,2,211143003,14.8751163482666,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,05,SAN MIGUEL,10926,03,03,1,2,211143003,10.5850629806519,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,05,SAN MIGUEL,10926,04,04,1,2,211143003,44.6692733764648,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,05,SAN MIGUEL,10926,05,05,1,2,211143003,64.4550170898438,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,05,SAN MIGUEL,10926,06,06,1,2,211143003,20.8209781646729,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,01,01,1,2,211142003,73.6618957519531,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,02,02,1,2,211142003,19.7513999938965,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,03,03,1,2,211142003,6.40084981918335,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,04,04,1,2,211142003,38.5685958862305,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,05,05,1,2,211142003,6.15789794921875,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,06,06,1,2,211142003,.48643758893013,1, ,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,07,07,1,2,211142003,13.0773286819458,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,1,1,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,08,08,1,2,211142003,16.5270195007324,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,1,1,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,09,09,1,2,211142003,1.73704743385315,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,10,10,1,2,211142003,1.18323767185211,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10927,11,11,1,2,211142003,1.70467376708984,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,1,1,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,01,01,1,2,211143004,.235790118575096,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,02,02,1,2,211143004,.363850176334381,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,03,03,1,2,211143004,.241459906101227,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,1,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,04,04,1,2,211143004,.1456428617239,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,05,05,1,2,211143004,1.99174416065216,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,06,06,1,2,211143004,1.42575299739838,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,07,07,1,2,211143004,.867531478404999,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,08,08,1,2,211143004,109.45344543457,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10929,01,01,1,2,211141003,40.4013214111328,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10929,02,02,1,2,211141003,.346427857875824,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10929,03,03,1,2,211141003,55.3838691711426,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,1,1,0,0,0,0,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10929,04,04,1,2,211141003,2.78692674636841,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10929,05,05,1,2,211141003,.978452324867249,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10930,01,01,1,2,211141001,.436237990856171,1, ,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10930,02,02,1,2,211141001,1.66961085796356,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10930,03,03,1,2,211141001,.552263081073761,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,01,01,1,2,211142003,144.745681762695,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,02,02,1,2,211142003,3.87905526161194,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,03,03,1,2,211142003,6.70398807525635,1, ,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,04,04,1,2,211142003,14.2711620330811,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,05,05,1,2,211142003,11.1119213104248,1, ,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,06,06,1,2,211142003,64.3663177490234,1, ,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,1,0,0,0,0,1,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,07,07,1,2,211142003,39.4202995300293,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,08,08,1,2,211142003,5.9344162940979,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10932,01,01,1,2,211142003,5.37226390838623,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10932,02,02,1,2,211142003,8.12455654144287,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10932,03,03,1,2,211142003,19.018310546875,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10932,04,04,1,2,211142003,120.532852172852,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10933,01,01,1,2,211141003,32.759449005127,1, ,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10933,02,02,1,2,211141003,27.9852409362793,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10933,03,03,1,2,211141003,33.0704536437988,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10933,04,04,1,2,211141003,33.1094436645508,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,03,CABANILLAS,10934,01,01,1,2,211152003,.0716902837157249,1, ,0,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,03,CABANILLAS,10934,02,02,1,2,211152003,1.28490126132965,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,03,CABANILLAS,10934,03,03,1,2,211152003,2.61041283607483,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,03,CABANILLAS,10934,04,04,1,2,211152003,.129779770970345,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10936,01,01,1,2,211142003,30.4278354644775,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10936,02,02,1,2,211142003,92.5888366699219,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10936,03,03,1,2,211142003,.088398315012455,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10936,04,04,1,2,211142003,8.61705303192139,1, ,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10936,05,05,1,2,211142003,5.19137001037598,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10936,06,06,1,2,211142003,.221153318881989,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10936,07,07,1,2,211142003,11.3576889038086,1, ,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10937,01,01,1,2,211142003,34.975772857666,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10937,02,02,1,2,211142003,.732482016086578,1, ,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,1,0,0,1,0,0,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10937,03,03,1,2,211142003,.0943551957607269,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10937,04,04,1,2,211142003,47.2008743286133,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10937,05,05,1,2,211142003,1.87789189815521,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10937,06,06,1,2,211142003,18.5069828033447,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10937,07,07,1,2,211142003,1.29529368877411,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10938,01,01,1,2,211141003,5.32402944564819,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10938,02,02,1,2,211141003,8.84917640686035,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10938,03,03,1,2,211141003,23.5693817138672,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10938,04,04,1,2,211141003,11.9310474395752,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
