ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1C,P1002B_1D,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_9C,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,P1109A,P1109B,P1110,P1110A,P1206,OMICAP1000
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,03,03,1,2,211343003,7.8382396697998,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,1000,0,0,0,0,130,1130,2200,40, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,2290,3420,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,04,04,1,2,211343003,5.15373134613037,1, ,1,0,0,300,0,0,0,0, , , , ,0,0,1050,0,0,0,0,0,1350, , , , , , , , , , , , , , , , , , , , , , , , , ,1350,2, ,2, ,2, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,05,05,1,2,211343003,6.58512163162231,1, ,1,1,0,0,0,0,0,200, , , ,2,0,0,200,0,0,50,0,300,750,1800,200, , ,0,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,2040,2790,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,06,06,1,2,211343003,21.0607833862305,1, ,1,0,0,0,0,0,300,100, , ,3,1,0,0,700,0,0,0,0,150,1250, , , , , , , , , , , , , , , , , , , , , , , , , ,1250,1,2,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,07,07,1,2,211343003,76.2857894897461,1, ,1,0,0,0,0,0,320,80, , ,2,1,0,0,800,0,0,0,0,320,1520, , , , , , , , , , , , , , , , , , , , , , , , , ,1520,1,7,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,01,01,1,2,211341002,63.700439453125,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,30,80,150,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,150,230,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,02,02,1,2,211341002,.970914900302887,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,45,0,0,0,0,30,75,500,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,510,585,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,03,03,1,2,211341002,357.609802246094,1, ,1,1,0,600,0,0,0,0, , , , ,0,0,300,0,0,0,0,140,1040,300,0, , ,10,6,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,346,1386,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,04,04,1,2,211341002,259.827819824219,1, ,1,1,0,160,0,0,480,0, , ,2, ,0,0,300,0,0,150,0,180,1270,700,0, , ,10,10,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,775,2045,1,2,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,05,05,1,2,211341002,264.231323242188,1, ,1,0,0,0,0,0,240,0, , ,2, ,0,0,240,0,0,0,0,140,620, , , , , , , , , , , , , , , , , , , , , , , , , ,620,1,2,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,06,06,1,2,211341002,9.12739849090576,1, ,1,0,0,0,0,0,100,0, , ,2, ,0,0,0,0,0,120,50,120,390, , , , , , , , , , , , , , , , , , , , , , , , , ,390,1,7,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,07,07,1,2,211341002,176.337631225586,1, ,1,0,0,0,0,0,200,0, , ,2, ,0,0,720,0,0,0,0,150,1070, , , , , , , , , , , , , , , , , , , , , , , , , ,1070,1,2,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,01,01,1,2,211341003,27.475040435791,1, ,1,1,0,150,0,0,280,0, , ,2, ,0,0,850,0,0,80,0,150,1510,125,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,140,1650,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,02,02,1,2,211341003,467.511260986328,1, ,1,1,0,0,0,0,200,0, , ,2, ,0,0,250,0,0,120,0,350,920,800,0, , ,0,0,0,0,0,0,0,0,0, , , , ,500,0,0,0,0,0,10,1310,2230,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,03,03,1,2,211341003,215.939682006836,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,300,0,0,0,0,150,450, , , , , , , , , , , , , , , , , , , , , , , , , ,450,1,2,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,04,04,1,2,211341003,436.029602050781,1, ,1,1,0,0,0,0,540,0, , ,3, ,0,0,550,0,0,150,0,300,1540,300,0, , ,10,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,450,1990,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,05,05,1,2,211341003,52.0172882080078,1, ,1,0,0,0,0,0,540,0, , ,3, ,0,0,600,0,0,0,0,200,1340, , , , , , , , , , , , , , , , , , , , , , , , , ,1340,1,2,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,06,06,1,2,211341003,311.050476074219,1, ,1,0,0,560,0,0,240,0, , ,2, ,0,0,1350,0,0,0,0,350,2500, , , , , , , , , , , , , , , , , , , , , , , , , ,2500,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,07,07,1,2,211341003,6.64276599884033,1, ,1,1,0,0,0,0,120,0, , ,1, ,0,0,150,0,0,120,0,200,590,300,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,310,900,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10897,01,01,1,2,211351002,4.24377107620239,1, ,1,1,0,0,0,0,240,0, , ,2, ,0,0,200,0,0,0,0,250,690,100,80, , ,10,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,235,925,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,01,01,1,2,211341003,161.131317138672,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,45,0,0,0,0,0,45,100,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,115,160,2, ,1, ,2, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,02,02,1,2,211341003,39.2520713806152,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,230,0,0,0,0,100,330,200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,121,0,0,0,0,0,25,346,676,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,03,03,1,2,211341003,21.1182022094727,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,45,0,0,0,0,0,45,250,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,260,305,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10899,01,01,1,2,211343001,.0400826781988144,1, ,1,1,0,150,0,0,140,0, , ,1, ,0,0,425,0,0,30,0,75,820,125,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,140,960,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10899,02,02,1,2,211343001,.00996760744601488,1, ,1,1,0,0,0,0,3500,0, , ,5, ,0,0,2360,0,0,90,0,125,6075,0,156, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,35,191,6266,1,2,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10899,03,03,1,2,211343001,1.83058989048004,1, ,1,1,0,0,0,0,280,0, , ,2, ,0,0,175,0,0,250,35,200,940,800,150, , ,0,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,0,150,1115,2055,1,2,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10899,04,04,1,2,211343001,1.67705750465393,1, ,1,1,0,0,0,0,390,0, , ,2, ,0,0,850,0,0,100,30,100,1470,400,100, , ,0,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,540,2010,1,1,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10899,05,05,1,2,211343001,.0100079476833344,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,65,0,0,90,0,120,275,70,85, , ,0,0,50,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,240,515,1,6,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,01,01,1,2,211341003,128.719680786133,1, ,1,1,0,0,0,0,50,0, , ,1, ,0,0,60,0,0,0,0,35,145,200,0, , ,10,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,245,390,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,02,02,1,2,211341003,31.6739883422852,1, ,1,1,0,0,0,0,240,0, , ,2, ,0,0,190,0,0,150,0,250,830,450,300, , ,10,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,840,1670,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,03,03,1,2,211341003,14.8429698944092,1, ,1,1,0,0,0,0,240,0, , ,2, ,0,0,350,0,0,300,50,300,1240,1500,0, , ,10,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,1590,2830,2, ,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,04,04,1,2,211341003,110.722045898438,1, ,1,1,0,0,0,0,100,0, , ,1, ,0,0,180,0,0,80,0,120,480,500,0, , ,10,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,565,1045,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,05,05,1,2,211341003,4.56171846389771,1, ,1,1,0,0,0,0,100,0, , ,1, ,0,0,320,0,0,120,0,250,790,400,0, , ,12,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,507,1297,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,06,06,1,2,211341003,122.266716003418,1, ,1,1,0,0,0,0,240,0, , ,2, ,0,0,380,0,0,150,0,250,1020,500,0, , ,15,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,585,1605,1,4,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,07,07,1,2,211341003,83.2455139160156,1, ,1,1,0,0,0,0,240,0, , ,2, ,0,0,280,0,0,150,30,250,950,400,0, , ,10,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,470,1420,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,08,08,1,2,211341003,155.403289794922,1, ,1,0,0,0,0,0,540,0, , ,3, ,0,0,300,0,0,120,0,280,1240, , , , , , , , , , , , , , , , , , , , , , , , , ,1240,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,09,09,1,2,211341003,19.1778335571289,1, ,1,1,0,0,0,0,200,0, , ,2, ,0,0,350,0,0,150,0,250,950,530,300, , ,30,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,950,1900,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,10,10,1,2,211341003,10.9204273223877,1, ,1,1,0,0,0,0,240,0, , ,2, ,0,0,320,0,0,150,50,250,1010,600,0, , ,20,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,40,710,1720,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,11,11,1,2,211341003,1.67412102222443,1, ,1,1,0,200,0,0,240,0, , ,2, ,0,0,420,0,0,150,0,250,1260,800,0, , ,15,0,80,0,0,0,0,0,0, , , , ,530,0,0,0,0,0,50,1475,2735,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,12,12,1,2,211341003,93.4785079956055,1, ,1,0,0,0,0,0,480,300, , ,2,2,0,0,500,0,0,0,0,350,1630, , , , , , , , , , , , , , , , , , , , , , , , , ,1630,1,2,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,13,13,1,2,211341003,96.8460311889648,1, ,1,0,0,0,0,0,60,0, , ,1, ,0,0,250,0,0,50,0,60,420, , , , , , , , , , , , , , , , , , , , , , , , , ,420,1,2,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,14,14,1,2,211341003,65.269660949707,1, ,1,1,0,0,0,0,120,0, , ,1, ,0,0,80,0,0,50,0,60,310,250,0, , ,10,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,285,595,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,01,01,1,2,211341003,39.7114105224609,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,120,120,400,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,38,438,558,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,02,02,1,2,211341003,251.414031982422,1, ,1,1,0,500,0,0,0,0, , , , ,0,0,120,0,0,40,0,220,880,1200,260, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,1540,2420,2, ,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,03,03,1,2,211341003,463.508239746094,1, ,1,1,0,200,0,0,0,0, , , , ,0,0,160,0,0,0,30,120,510,600,0, , ,8,0,16,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,18,642,1152,1,6,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,04,04,1,2,211341003,7.20247268676758,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,160,0,0,0,0,180,340,600,0, , ,10,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,28,678,1018,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10901,05,05,1,2,211341003,.0148096056655049,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,160,0,0,0,0,220,380,680,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,48,728,1108,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10902,01,01,1,2,211341001,371.250427246094,1, ,1,1,0,745,0,0,0,0, , , , ,0,0,310,0,0,80,0,90,1225,480,420, , ,20,60,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,18,1078,2303,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10902,02,02,1,2,211341001,3.02129459381104,1, ,1,1,0,680,0,0,0,0, , , , ,0,0,0,0,0,0,0,280,960,300,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,38,338,1298,2, ,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10902,03,03,1,2,211341001,96.3916625976563,1, ,1,1,0,0,0,0,120,0, , ,2, ,0,0,360,0,0,80,0,180,740,860,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,28,888,1628,1,2,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,01,01,1,2,211341003,59.1298408508301,1, ,1,1,0,300,0,0,0,0, , , , ,0,0,480,0,0,40,0,420,1240,800,310, , ,0,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,48,1238,2478,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,02,02,1,2,211341003,88.6215209960938,1, ,1,1,0,0,0,0,60,60, , ,1,1,0,0,210,0,0,0,0,180,510,200,0, , ,40,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,28,348,858,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,03,03,1,2,211341003,548.710632324219,1, ,1,1,0,300,0,0,240,0, , ,2, ,0,0,540,0,0,40,0,420,1540,615,700, , ,18,0,60,0,0,0,0,0,0, , , , ,240,0,0,0,0,0,48,1681,3221,2, ,2, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,04,04,1,2,211341003,60.0811767578125,1, ,1,1,0,0,0,0,120,0, , ,2, ,0,0,280,0,0,120,0,480,1000,750,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,48,798,1798,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,05,05,1,2,211341003,15.2351655960083,1, ,1,1,0,0,0,0,240,0, , ,2, ,0,0,480,0,0,40,0,480,1240,1250,0, , ,12,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,60,1382,2622,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10904,01,01,1,2,211353002,.958819270133972,1, ,1,1,0,0,0,0,240,0, , ,2, ,0,0,600,0,0,110,150,275,1375,2700,180, , ,30,30,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,3040,4415,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,01,01,1,2,211343002,12.8445777893066,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,400,0,0,50,25,250,725,800,0, , ,10,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,870,1595,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,02,02,1,2,211343002,8.64675140380859,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,400,0,0,150,0,110,660,500,50, , ,0,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,580,1240,1,4,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,03,03,1,2,211343002,7.68014669418335,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,150,0,0,128,126,275,679,3960,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3960,4639,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,04,04,1,2,211343002,5.06050109863281,1, ,1,1,0,0,0,0,720,0, , ,6, ,0,0,800,0,0,120,100,5120,6860,2040,300, , ,30,80,50,0,0,0,0,0,0, , , , ,80,0,0,0,0,0,50,2630,9490,1,7,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,05,05,1,2,211343002,48.5333557128906,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,790,0,0,110,0,165,1065,225,100, , ,30,80,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,480,1545,2, ,1, ,1, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,06,06,1,2,211343002,7.16646814346313,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,100,0,0,55,0,55,210, , , , , , , , , , , , , , , , , , , , , , , , , ,210,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10906,01,01,1,3,211283002,13.5167379379272,1, ,1,0,0,0,0,0,3000,2500, , ,6,5,0,0,0,0,0,0,40,0,5540, , , , , , , , , , , , , , , , , , , , , , , , , ,5540,1,6,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10907,01,01,1,3,211272004,20.8656005859375,1, ,1,0,0,0,0,0,10000,2000, , ,5,2,0,0,0,0,0,100,50,0,12150, , , , , , , , , , , , , , , , , , , , , , , , , ,12150,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10908,01,01,1,3,211272003,103.776954650879,1, ,1,0,0,0,0,0,3600,2400, , ,6,4,0,0,0,0,0,0,50,0,6050, , , , , , , , , , , , , , , , , , , , , , , , , ,6050,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10909,01,01,1,3,211282002,19.5179080963135,1, ,1,0,0,0,0,0,2500,1600, , ,5,4,0,0,0,0,0,0,0,0,4100, , , , , , , , , , , , , , , , , , , , , , , , , ,4100,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10910,01,01,1,3,211272003,138.132522583008,1, ,1,1,0,0,0,0,1680,700, , ,4,2,0,0,0,0,0,0,80,0,2460,200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,2660,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10910,02,02,1,3,211272003,48.7608337402344,1, ,1,0,0,0,0,0,2660,700, , ,7,2,0,0,0,0,0,0,40,0,3400, , , , , , , , , , , , , , , , , , , , , , , , , ,3400,1,2,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10911,01,01,1,3,211283003,1.544114112854,1, ,1,1,0,0,0,0,600,0, , ,3, ,0,0,0,0,0,0,100,0,700,120,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,120,820,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10911,02,02,1,3,211283003,4.22960519790649,1, ,1,0,0,0,0,0,400,0, , ,1, ,0,0,0,0,0,0,100,0,500, , , , , , , , , , , , , , , , , , , , , , , , , ,500,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10912,01,01,1,3,211284002,163.966003417969,1, ,1,1,0,0,0,0,2800,0, , ,5, ,0,0,0,0,0,0,300,0,3100,120,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,120,3220,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10913,01,01,1,3,211273004,21.4583492279053,1, ,1,1,0,0,0,0,1000,500, , ,4,2,0,0,0,0,0,0,200,0,1700,100,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,1800,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10913,02,02,1,3,211273004,8.2960958480835,1, ,1,0,0,0,0,0,1250,600, , ,5,2,0,0,0,0,0,0,150,0,2000, , , , , , , , , , , , , , , , , , , , , , , , , ,2000,1,1,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10914,01,01,1,3,211282003,31.6005725860596,1, ,1,0,0,0,0,0,1500,500, , ,6,2,0,0,0,0,0,0,80,0,2080, , , , , , , , , , , , , , , , , , , , , , , , , ,2080,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10914,02,02,1,3,211282003,4.6913800239563,1, ,1,1,0,0,0,0,2800,1400, , ,4,2,0,0,0,0,0,120,80,0,4400,50,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,4450,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10915,01,01,1,3,211272002,741.390991210938,1, ,1,0,0,0,0,0,540,0, , ,2, ,0,0,0,0,0,300,0,0,840, , , , , , , , , , , , , , , , , , , , , , , , , ,840,1,4,1, ,1, 
2024,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,10916,01,01,1,3,211273002,253.338195800781,1, ,1,0,0,0,0,0,2000,1000, , ,2,2,0,0,0,0,0,100,50,0,3150, , , , , , , , , , , , , , , , , , , , , , , , , ,3150,2, ,2, ,1, 
2024,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,10917,01,01,1,3,211273003,4.70088768005371,1, ,1,0,0,0,0,0,3000,0, , ,5, ,0,0,0,0,0,0,0,0,3000, , , , , , , , , , , , , , , , , , , , , , , , , ,3000,2, ,1, ,2, 
2024,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,10917,02,02,1,3,211273003,10.0893325805664,1, ,1,1,0,0,0,0,4500,300, , ,5,1,0,0,0,0,0,0,0,200,5000,300,0, , ,10,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,330,5330,1,1,1, ,1, 
2024,21,PUNO,12,SANDIA,06,QUIACA,10918,01,01,1,2,211252002,8.61281871795654,1, ,1,1,0,250,0,0,100,0, , ,2, ,0,0,300,0,0,0,0,0,650,50,0, , ,0,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,110,760,2, ,2, ,1, 
2024,21,PUNO,12,SANDIA,06,QUIACA,10919,01,01,1,2,211243002,304.616760253906,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,400,0,0,0,0,0,400, , , , , , , , , , , , , , , , , , , , , , , , , ,400,2, ,2, ,1, 
2024,21,PUNO,12,SANDIA,06,QUIACA,10919,02,02,1,2,211243002,276.601501464844,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,300,0,0,0,0,0,300, , , , , , , , , , , , , , , , , , , , , , , , , ,300,2, ,2, ,1, 
2024,21,PUNO,12,SANDIA,05,PHARA,10920,01,01,1,2,211244002,40.3625869750977,1, ,1,0,0,0,0,0,450,300, , ,3,2,0,0,0,0,0,0,0,0,750, , , , , , , , , , , , , , , , , , , , , , , , , ,750,1,7,1, ,1, 
2024,21,PUNO,12,SANDIA,05,PHARA,10920,02,02,1,2,211244002,6.54492568969727,1, ,1,0,0,0,0,0,560,200, , ,4,2,0,0,0,0,0,0,0,0,760, , , , , , , , , , , , , , , , , , , , , , , , , ,760,1,7,1, ,1, 
2024,21,PUNO,12,SANDIA,05,PHARA,10920,03,03,1,2,211244002,172.023254394531,1, ,1,0,0,0,0,0,420,300, , ,3,3,0,0,0,0,0,0,0,0,720, , , , , , , , , , , , , , , , , , , , , , , , , ,720,1,7,1, ,1, 
2024,21,PUNO,12,SANDIA,04,PATAMBUCO,10921,01,01,1,2,211242002,40.562873840332,1, ,1,1,0,0,0,0,1500,600, , ,5,3,0,0,740,0,0,0,0,0,2840,200,0, , ,100,80,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,395,3235,2, ,1, ,1, 
2024,21,PUNO,12,SANDIA,04,PATAMBUCO,10922,01,01,1,2,211254002,77.4058837890625,1, ,1,1,0,0,0,0,2160,960, , ,6,4,0,0,250,0,0,0,0,0,3370,800,0, , ,200,280,350,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,1645,5015,2, ,1, ,1, 
